Fluxes_sit,LAT,LONG,IGBP,COUNTRY,CONTINENT,Climate,Aridity,TIMESTAMP,year,month,VPD_F,VPD_kPa,GPP,Ga_h,Gs_mol,SWC,GPP_LN,Gs_mol_LN,SWC_LN,GPP_LOG,Gs_mol_LOG,SWC_LOG,VPD_kPa_LOG,VPD_LN,SPEI,TA_F,Drough,GPP_anomal,CLASS,Drough_cat
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200608,2006,8,6.78100000000,0.67810000000,9.46995000000,0.02874759200,0.00370673000,6.56700000000,2.24812362700,-5.59760519300,1.88205710700,0.97634768600,-2.43100904700,0.81736701600,-0.16870625600,-0.38846050900,-0.01 ,19.30700000000,Normal,0.93000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200609,2006,9,4.19600000000,0.41960000000,6.06546000000,0.03110335800,0.00292149400,7.15200000000,1.80261038500,-5.83566015000,1.96739203800,0.78286374300,-2.53439500100,0.85442750600,-0.37716452000,-0.86845340200,0.72 ,14.25000000000,Slight humid,0.55000000000,5,SH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200610,2006,10,2.99000000000,0.29900000000,1.20410000000,0.03727329700,0.00200586800,13.51800000000,0.18573240000,-6.21167839400,2.60402213100,0.08066255600,-2.69769765000,1.13091244200,-0.52432881200,-1.20731170600,0.57 ,6.91500000000,Slight humid,-0.65000000000,5,SH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200611,2006,11,2.00200000000,0.20020000000,0.27656600000,0.03249784300,0.00066567500,12.74100000000,-1.28530578800,-7.31470899500,2.54482514000,-0.55820121200,-3.17673775300,1.10520351600,-0.69853592700,-1.60843841200,-1.11 ,3.69100000000,Moderate drought,-0.61000000000,2,MD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200703,2007,3,2.49100000000,0.24910000000,0.16044100000,0.04512717600,0.00131194200,11.48800000000,-1.82982900500,-6.63624679700,2.44130301200,-0.79468464000,-2.88208536400,1.06024442700,-0.60362627200,-1.38990085700,0.73 ,0.25600000000,Slight humid,-0.76000000000,5,SH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200704,2007,4,4.56100000000,0.45610000000,0.72057100000,0.04593030700,0.00210363300,11.03100000000,-0.32771132600,-6.16408942900,2.40070949100,-0.14232322000,-2.67703002500,1.04261488500,-0.34093992800,-0.78504319500,-0.31 ,4.75900000000,Normal,-0.92000000000,4,NO
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200705,2007,5,7.99700000000,0.79970000000,5.40865000000,0.03920572900,0.00340935400,9.74900000000,1.68799952400,-5.68123244800,2.27716471600,0.73308887900,-2.46732790300,0.98896007000,-0.09707290400,-0.22351862200,-1.36 ,13.97800000000,Moderate drought,-0.06000000000,2,MD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200706,2007,6,9.24600000000,0.92460000000,13.16070000000,0.03651372500,0.00584362100,7.65600000000,2.57723511600,-5.14240464000,2.03548965400,1.11927898900,-2.23331795900,0.88400192500,-0.03404611100,-0.07839406700,-0.62 ,19.47300000000,Slight drought,1.37000000000,3,SD
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200707,2007,7,8.13500000000,0.81350000000,11.41190000000,0.03032468800,0.00496975500,6.70700000000,2.43465667100,-5.30438473600,1.90315175700,1.05735795700,-2.30366502100,0.82652830600,-0.08964244300,-0.20640935200,0.70 ,19.69600000000,Slight humid,0.92000000000,5,SH
US_UMB,45.55980000000,-84.71380000000,DBF,USA,North America,Dfb,Humid,200708,2007,8,7.81200000000,0.78120000000,8.06745000000,0.03457077800,0.00350452500,5.31000000000,2.08783744700,-5.65370028800,1.66959183500,0.90673628200,-2.45537083800,0.72509452100,-0.10723776500,-0.24692408000,-1.00 ,19.93600000000,Slight drought,0.55000000000,3,SD
