VPD_kPa,GPP,Gs_mol,SWC
0.1699,5.82738,0.039594434,31.5
0.1653,5.38098,0.039772446,32.9
0.1618,5.99587,0.079312298,34.4
0.4148,8.81965,0.030311658,32
0.5592,11.3754,0.025539898,31.1
0.7506,14.4126,0.021468333,27.8
1.0877,12.0937,0.018996549,24.3
1.3874,14.1133,0.015077498,21.1
1.1915,14.6507,0.017253212,25.3
0.4961,11.2692,0.03106088,31.4
0.3189,11.7333,0.031068534,32.9
0.2305,7.23092,0.037105286,33.9
0.1409,4.0016,0.060792548,36.5
0.177,5.08191,0.041682296,37.4
0.2836,7.36039,0.023726149,34.1
0.3259,12.019,0.030924677,33.5
0.6772,12.2114,0.023543251,32.6
0.912,14.2426,0.019916586,29.2
0.6848,13.9935,0.029584799,30
2.8179,0.124309,0.000265812,1.4
3.4727,0.462258,0.000257234,1.3
2.1134,1.35699,0.005846219,16.3
1.0023,2.23765,0.02394801,24.7
1.2593,2.36203,0.023131846,22.6
2.9293,0.00834684,0.00074444,3.9
3.2216,0.0690432,0.001058902,3.9
1.7989,1.88185,0.009487492,18.7
1.7391,1.58223,0.008190175,17
1.7027,4.60496,0.014474193,17.8
1.808,3.42297,0.008610043,14.3
1.6674,0.438284,0.00358781,11
2.5253,0.00097498,0.003021111,8.9
2.0381,0.718871,0.005288958,12.7
1.2785,2.58964,0.019272338,21.4
0.8975,3.11582,0.023966866,23.5
1.3545,4.00193,0.019022685,18.5
1.2965,2.13333,0.012211416,8.2
1.0692,1.27675,0.006270331,5.4
1.3661,1.03633,0.004301911,4.5
1.8644,0.392581,0.002561011,3.5
2.3994,0.259136,0.0014195,3.1
2.364,0.00726567,0.002197641,5.8
1.5891,1.99116,0.009798501,13
1.8201,3.69825,0.010165645,13.4
2.7599,0.704148,0.003070496,9.1
2.0425,3.94478,0.010289235,15.3
1.4567,2.77893,0.012336227,17.2
1.5122,2.36196,0.007246768,10.2
1.3432,1.20903,0.003879133,6.7
1.4185,0.470906,0.002136027,5.8
2.1199,0.159556,0.001188908,4.7
2.7841,0.00622506,0.000928537,3.7
2.3887,0.414116,0.00433054,9.9
2.9438,0.451965,0.003491318,7.6
2.1111,0.669072,0.005175327,10.7
2.0979,3.53269,0.008927078,14.2
2.4025,3.75982,0.005898236,11.9
1.9193,0.510108,0.001862629,5.2
2.3327,1.9031,0.007009429,11.4
1.8208,2.26869,0.009057062,11.5
0.9831,3.53385,0.020392712,23
1.6193,2.90482,0.013578042,17.8
1.7874,3.57003,0.008976107,7.2
1.832,1.29434,0.003888728,5.4
1.5284,0.299382,0.002432019,3.7
1.3844,2.8859,0.010141066,27.009
0.959,4.28377,0.019068754,31.445
0.7584,4.89242,0.018040157,19.115
0.5435,2.57434,0.013917473,21.175
0.3381,2.11368,0.014050791,21.308
0.2804,2.18943,0.015648045,31.129
0.2771,2.19698,0.020235634,42.124
0.3628,2.94967,0.021579912,44.173
1.2515,1.19808,0.008873787,16.41
1.4933,0.618538,0.004894773,15.256
1.881,0.600007,0.003744939,11.352
1.466,0.668807,0.004688125,12.998
0.8277,4.08446,0.02299763,28.391
0.5649,3.92245,0.018719542,11.912
0.3878,1.93193,0.009743442,11.345
0.2525,1.94036,0.012933037,13.962
0.2291,2.36283,0.018435341,33.357
0.2903,3.83731,0.024029779,40.318
0.482,6.31473,0.022213997,23.326
0.8065,5.41494,0.013797384,15.99
1.4084,1.04084,0.003468075,12.954
1.6527,0.312406,0.00270267,13.113
2.2583,0.898549,0.00116164,10.482
1.9395,0.323334,0.001839781,11.638
1.4073,0.710238,0.00441304,24.62
0.8254,1.32698,0.000487164,15.521
0.4848,8.91677,0.030117569,32.792
0.75,6.79974,0.020438955,19.986
1.143,0.597976,0.005549503,12.884
1.7427,0.0241324,0.003058563,15.646
2.3396,0.000130443,0.001515557,9.272
1.2677,0.044044,0.00477927,9.926
0.6137,3.03874,0.017552232,19.924
0.4018,5.91747,0.022570809,26.142
0.2787,4.49821,0.022726279,46.798
0.2457,5.08072,0.027984787,50.732
0.3993,6.38041,0.028039643,32.718
1.6668,0.492388,0.003086085,10.045
0.21784,3.86746,0.081456773,4.233
0.14173,5.78608,0.154293361,4.633
0.1234,6.86055,0.192548634,5.931
0.15978,6.95554,0.175656636,4.591
0.09703,2.06949,0.119286183,6.624
0.14844,0.680303,0.048099055,5.474
0.14511,0.672109,0.042039402,3.632
0.28518,0.327687,0.005280755,2.063
0.2942,0.387103,0.005663836,2.058
0.20743,0.0557982,0.019177323,4.051
0.16829,3.7177,0.083039936,6.731
0.1551,6.36793,0.122922445,6.633
0.1332,0.574574,0.063031883,9.212
0.11439,0.644815,0.031859598,7.889
0.16655,0.188353,0.0200999,6.474
0.14374,0.327482,0.012106751,4.131
0.1648,0.0486786,0.006279909,4
0.13447,0.809372,0.001607647,3.7
0.07516,5.6024,0.005101207,8
0.07845,7.05811,0.007235729,10.8
0.12474,5.12355,0.508639973,9.4
0.1338,2.16866,0.088592049,5.2
0.15869,3.05776,0.002256955,5.8
0.16159,1.81788,0.001889416,6
0.13727,5.01269,0.003835633,10.6
0.11818,8.96956,0.005298196,12.2
0.10588,9.11739,0.424418082,14.4
0.06993,6.57167,0.741189475,17.2
0.15053,5.36274,0.18394463,7.9
0.19188,1.48857,0.040506108,8.5
0.21195,3.19675,0.050819173,6.9
0.07644,6.50839,0.283232925,17.2
0.10326,8.37899,0.226883776,15.4
0.06943,6.9317,0.247165122,19.5
0.13924,3.98896,0.113767031,7.9
0.13019,3.1953,0.09257128,7.7
0.10156,6.19386,0.254524524,14.2
0.111,4.91093,0.169555311,10.2
0.14234,3.8886,0.099009973,8.6
0.12764,3.47555,0.091740587,8.4
0.14249,3.17509,0.073117428,8.2
0.15459,2.26474,0.069200478,7.3
0.06399,5.45623,0.366857935,23.1
0.10227,6.99731,0.233601938,19.2
0.16173,5.73448,0.163841391,9.9
0.17485,3.34627,0.08409525,6
0.16203,3.63645,0.08114004,5.9
0.17669,3.69712,0.07266531,5.8
0.19093,3.56202,0.070671126,5.7
0.15245,3.10402,0.067241442,5.6
0.15792,3.63206,0.098156367,9.6
0.12451,5.75914,0.12335666,10
0.07765,6.66208,0.301298476,18.4
0.07067,9.08682,0.417194188,19.3
0.08818,9.45324,0.371919134,14.8
0.10721,8.72237,0.288932425,15.9
0.09374,6.73793,0.28327733,16
0.10978,5.42016,0.212849579,9.4
0.15498,5.17035,0.130232317,6.5
0.15717,4.74024,0.104481262,6
0.17084,3.96108,0.078319264,5.8
0.14656,4.35936,0.105275727,7.5
0.12532,7.54737,0.196866135,10.4
0.11542,7.57505,0.224625045,9
0.08866,8.08214,0.417426545,12.3
0.07417,7.61958,0.222333333,17.2
0.07113,7.27395,0.214789604,18.1
0.06899,6.25445,0.22891389,18.3
0.11007,5.28963,0.168806899,16.3
0.14202,4.35769,0.102205958,8
0.14582,2.11841,0.044130043,7.3
0.15225,2.2124,0.054568418,6.9
0.16175,3.30455,0.088220323,6.6
0.16397,4.82438,0.094056593,6.3
0.13621,6.13261,0.136781589,10.6
0.09551,9.08204,0.2466343,15.7
0.08152,9.37891,0.280713294,15.5
0.07703,8.6692,0.39013784,17.3
0.08244,9.30135,0.358040106,12.8
0.06542,7.08786,0.380533846,17.3
0.11711,5.69009,0.202227494,9.4
0.13432,4.84472,0.150695313,10.4
0.13518,4.14613,0.115866893,7.4
0.153,3.53448,0.083711084,6.9
0.14905,1.908,0.063517961,6.6
0.15907,1.84996,0.04094889,6.6
0.15387,5.07689,0.131047818,9.9
0.11919,8.66596,0.234613482,13.9
0.10481,8.44224,0.244074118,10.5
0.08199,9.14318,0.3266139,15.9
0.07623,9.73138,0.374466066,16.1
0.05905,8.51995,0.458851568,18.3
0.14965,6.49142,0.188695899,11.7
0.12541,5.20468,0.164338373,9.3
0.16516,4.63117,0.11224193,8.8
0.17428,4.56905,0.090081083,7.1
0.17737,3.40451,0.072892613,6.8
0.17774,3.16118,0.057383874,6.6
0.16801,4.15249,0.075543192,7.9
0.12416,5.10374,0.140572623,15.2
0.08688,8.29209,0.245544066,16.9
0.07709,7.93352,0.302046386,18.9
0.07408,8.59113,0.368357192,19.1
0.1091,7.42261,0.225969474,15.8
0.09832,5.80933,0.196875432,17.4
0.11278,5.36266,0.179785824,12.8
0.14343,5.3914,0.126292383,7.9
0.13979,4.6077,0.104490274,7.3
0.18349,3.99621,0.071234871,7
0.17441,3.20794,0.05029004,6.8
0.18238,3.45616,0.051710185,6.7
0.15439,6.05847,0.119715189,11.9
0.11341,10.1175,0.246884712,13.6
0.10307,4.39197,0.137045543,5.812
0.14244,4.62566,0.100791885,4.527
0.18479,4.00282,0.053134616,3
0.1643,4.11383,0.066006746,3.055
0.18105,2.81357,0.031699988,2.979
0.09144,2.09903,0.064834064,3.072
0.05951,2.43227,0.132039186,4.387
0.04218,2.48847,0.213755994,6.193
0.06436,3.34936,0.225460887,6.224
0.08828,4.54669,0.13217541,4.391
0.14586,3.80123,0.074785045,3.845
0.15567,2.83365,0.037940642,3.083
0.20443,1.66022,0.019668277,2.986
0.11817,2.28177,0.047548562,3.428
0.06866,2.00214,0.093799965,4.669
0.06164,2.20238,0.081319294,4.859
0.05761,1.85176,0.106883021,4.358
0.05701,2.51308,0.126644054,6.565
0.06275,2.51264,0.158715219,6.953
0.09046,4.1598,0.10796454,5.611
0.14203,4.96361,0.079016503,3.62
0.18132,3.33669,0.034629273,2.946
0.20244,3.03852,0.026020109,2.833
0.15877,2.35007,0.0286768,2.743
0.11386,2.05129,0.032990659,2.787
0.05694,1.66055,0.099751305,2.898
0.06323,2.33993,0.099278658,4.106
0.05569,2.13162,0.129139795,5.058
0.07809,2.9021,0.098864919,5.852
0.07089,3.20527,0.101980897,5.54
0.09117,4.5182,0.113768307,6.147
0.10275,5.04978,0.105434572,5.424
0.13389,5.1001,0.068305673,4.121
0.06117,0.94057,0.066635909,3.507
0.07492,1.81149,0.046657484,11.16
0.09554,2.31019,0.045936499,8.569
0.13154,1.42217,0.025009796,7.095
0.15389,0.268549,0.02972507,10.327
0.18902,1.8917,0.028514622,6.878
0.15984,0.381682,0.040674498,12.53
0.13385,2.15306,0.062874581,13.95
0.13012,1.26116,0.033286021,13.106
0.13402,1.18053,0.020541014,9.566
0.09302,0.666093,0.023833761,12.35
0.05935,0.802317,0.043702596,14.453
0.05662,1.09826,0.067152648,16.406
0.10126,3.21004,0.056652937,14.858
0.12806,3.75017,0.048860091,11.457
0.1676,1.57172,0.023660618,9.192
0.17823,0.819433,0.024108838,11.324
0.21132,0.764681,0.020883481,7.33
0.2194,1.88847,0.01178963,8.615
0.15374,1.54545,0.03060694,10.004
0.13158,0.804278,0.030808241,10.056
0.11195,0.4573,0.037391585,8.696
0.0819,0.554861,0.038146262,13.827
0.08065,0.941176,0.025312598,10.023
0.08208,1.55733,0.0437356,9.407
0.13529,1.71948,0.0267952,7.773
0.20532,0.607992,0.011488906,5.917
0.16485,2.28787,0.065602121,13.811
0.22192,0.906177,0.017525382,7.533
0.26591,2.02158,0.001089366,3.233
0.31673,1.59567,0.001445451,4.426
0.22539,1.70799,0.002304066,6.306
0.17094,6.02444,0.130860676,4.41
0.18716,4.83325,0.102462182,4
0.17457,4.29785,0.086904581,4
0.1666,2.83866,0.052286509,4
0.21585,2.30609,0.030980046,3.954
0.289,1.8696,0.020515319,3.529
0.32526,1.36938,0.016369185,3.15
0.32,1.01936,0.013873778,3.203
0.21045,1.11874,0.054136436,10.968
0.12383,4.68777,0.132862517,10.859
0.12813,5.4811,0.129664655,12.049
0.15826,5.29792,0.125398782,7.724
0.16857,3.17485,0.051627962,4.026
0.22716,2.30173,0.029927834,4
0.23797,1.47359,0.033798905,6.446
0.24989,2.32633,0.042554056,7.213
0.13394,2.9198,0.090858259,10.766
0.07215,4.40213,0.280659288,15.54
0.21569,3.14695,0.032608558,4
0.22861,2.40775,0.025244092,4
0.16425,2.28504,0.074576168,4.755
0.16923,10.2352,0.120269542,7.229
0.20574,5.25185,0.070264436,7.422
0.12286,5.59593,0.196039439,12.665
0.1297,5.32272,0.160224619,7.285
0.1259,4.83195,0.144874566,6.258
0.13017,3.72902,0.080156408,4
0.1455,2.94551,0.050506948,3.963
0.19218,2.37964,0.02897567,3.614
0.27008,1.7876,0.018175906,3.467
0.29063,1.44431,0.0145042,3.565
0.21924,1.39854,0.029837895,6.088
0.19553,1.55568,0.046046081,7.392
0.20171,2.38748,0.069479275,8.986
0.14547,4.93363,0.126648423,9.871
0.11304,4.91235,0.139462183,8.885
0.15936,5.20283,0.132204026,7.497
0.13463,4.80097,0.098239629,4.021
0.12518,5.16632,0.176460399,14.952
0.09047,5.82907,0.217556486,15.714
0.14542,6.2893,0.158602587,10.914
0.17499,4.7145,0.099588251,4.56
0.16861,4.56099,0.076680489,4.055
0.16889,2.18581,0.047837005,3.83
0.17837,1.77396,0.032174942,3.689
0.20846,1.35818,0.025308092,3.57
0.30024,1.18378,0.012780238,3.546
0.33499,0.923074,0.010160112,3.521
0.25815,1.30798,0.029020131,8.087
0.14479,2.81152,0.079781691,11.113
0.10491,7.14757,0.212216901,6.6
0.06794,6.56265,0.268266823,8.9
0.10532,4.94257,0.207166432,7.7
0.18483,4.36664,0.099765247,4.2
0.17983,3.80834,0.07278105,3.1
0.16554,2.70084,0.061199375,3
0.18338,2.56881,0.04999353,3
0.21096,2.14383,0.042640895,2.9
0.23459,2.14332,0.037555176,2.8
0.25819,2.21129,0.036584013,2.7
0.16858,2.27508,0.071441859,5.2
0.10672,4.74562,0.171269514,8.7
0.07561,6.64647,0.271621072,10
0.06881,7.04628,0.280897211,10.3
0.17813,6.66383,0.149962529,6.5
0.20689,4.34112,0.091361026,3.3
0.19264,3.147,0.073908479,3.1
0.17069,3.01835,0.059519016,3
0.17992,2.90202,0.062069498,3
0.19929,1.86076,0.053518855,2.9
0.24294,1.55162,0.047984187,2.8
0.27419,2.39422,0.039903043,2.8
0.23036,2.32301,0.045761814,4.1
0.15109,3.00532,0.100331824,6.9
0.08861,6.20315,0.249582746,10.1
0.09862,6.84142,0.218581268,9.7
0.16295,6.07632,0.14178231,5.6
0.14341,4.4312,0.123615109,6
0.14251,4.09972,0.090437317,4
0.16304,3.82806,0.074198195,3.4
0.17955,3.20566,0.056993842,3
0.21907,2.59688,0.045695013,4
0.22765,2.95125,0.043964439,3.1
0.18068,3.19103,0.088620613,5.5
0.17834,4.48743,0.100173028,5.7
0.10091,7.21956,0.203244795,8.3
0.07566,5.67114,0.243327276,10.3
0.0743,4.13308,0.228477146,10.7
0.07261,3.44363,0.214388628,9.9
0.13027,5.74401,0.139040678,7.3
0.1524,5.75119,0.085387665,3.4
0.13867,4.02365,0.067171408,3.2
0.16474,3.19244,0.061513353,3.1
0.20159,3.50493,0.046747089,2.9
0.22065,1.79714,0.042050211,2.7
0.20086,2.91185,0.088641355,4.3
0.12925,5.62753,0.166389188,7.8
0.12674,7.27604,0.192955909,7.6
0.11841,6.95576,0.18014209,7.4
0.12724,8.86344,0.192606371,7
0.09575,5.12429,0.188169543,10.2
0.15002,4.50531,0.111429707,6.9
0.14702,4.81093,0.090561795,6.2
0.14751,3.98172,0.06031451,3.6
0.16724,3.49601,0.051259094,3.3
0.20232,3.45563,0.040118042,3.2
0.23778,3.48148,0.042351393,3.1
0.23331,3.27266,0.050745526,3.1
0.15452,5.2493,0.128854761,8
0.13372,7.26144,0.177054372,8.8
0.12712,9.48698,0.201793161,7.1
0.10997,8.75269,0.222042058,8.7
0.09794,6.21549,0.213783725,9.7
0.17453,6.65522,0.113221037,5.9
0.16076,4.37046,0.085221349,3.9
0.17174,4.09431,0.06600935,3.5
0.18092,3.10441,0.051047321,3.2
0.21109,2.77418,0.037705017,3
0.23574,2.46206,0.035933359,2.9
0.23484,2.72305,0.051488961,3.9
0.16259,3.57054,0.095985653,7
0.13945,5.02949,0.135184332,6.5
0.11946,5.05027,0.180417967,8.1
0.08536,6.32568,0.240609437,9.8
0.16298,5.01593,0.147414142,8
0.15045,4.38739,0.142077208,7
0.18561,4.91986,0.088638753,3.8
0.18184,3.66828,0.077134088,3.3
0.18297,3.71258,0.061688304,3.2
0.22153,3.24565,0.04800072,3
0.25198,2.43044,0.03710575,2.7
0.27522,2.38597,0.037547672,2.7
0.19871,3.08949,0.075124583,5.8
0.22723,0.671294,0.017274142,5.8
0.19,0.561855,0.054088096,9.7
0.15633,3.90135,0.093765324,9.3
0.10438,6.06134,0.195668607,10
0.08647,10.0173,0.300257226,15
0.05098,9.1669,0.379822052,18.9
0.08317,9.98528,0.317359996,15.4
0.14975,4.50514,0.137752807,7.5
0.15534,1.04457,0.046209588,5.9
0.14748,1.00865,0.022627862,5.6
0.15963,0.21297,0.011728531,5.5
0.1902,0.248836,0.009786809,5.3
0.21413,0.233856,0.009734426,4.9
0.2442,0.5297,0.010246366,4.8
0.16271,1.23204,0.077340114,8.2
0.09835,5.70909,0.247641398,14.6
0.06878,9.11488,0.437059134,16.4
0.05702,8.5046,0.585991832,16.5
0.14033,12.217,0.281322751,9.9
0.16584,3.22574,0.109622217,5.8
0.16693,0.770098,0.025063546,5.1
0.14679,1.21738,0.014329867,4.9
0.15645,0.331119,0.009484244,4.8
0.17559,0.194831,0.008324761,4.7
0.25851,0.0105866,0.007893455,4.5
0.13278,4.02134,0.140703822,11.9
0.07117,8.30907,0.394194819,15.8
0.07526,9.85394,0.427446329,13.2
0.10705,9.57665,0.31171614,8.9
0.11047,2.27693,0.146453755,11.7
0.11598,1.84505,0.07987472,11.1
0.14008,0.825774,0.027229823,8.9
0.15411,2.54533,0.097417649,11.7
0.14129,6.50827,0.157303998,9.9
0.0914,3.10287,0.208589718,15.1
0.06337,6.49557,0.30435137,17.6
0.06514,6.94505,0.277074419,18.1
0.06093,8.22824,0.281746896,16.9
0.09941,6.51869,0.191536804,13.6
0.1222,4.14118,0.088577718,6.3
0.11736,1.02492,0.039543545,5.9
0.14516,0.740638,0.02830465,5.7
0.17538,0.456079,0.018579252,5.3
0.19648,0.496083,0.015382426,4.9
0.19186,2.28388,0.063960927,5.3
0.11609,6.17045,0.174628606,14
0.10471,11.1942,0.235639223,14.3
0.10105,9.04432,0.229180075,12
0.09731,9.56671,0.258134722,11.6
0.0698,5.48725,0.244626059,17.3
0.11577,2.92281,0.143367282,9.9
0.12448,0.468913,0.085108718,10.5
0.14577,5.0039,0.131298767,12.2
0.11958,8.01166,0.214126349,9.5
0.10403,10.2709,0.280347518,13.3
0.09247,10.3504,0.297018703,12
0.08029,9.05137,0.326651236,14.3
0.12792,4.61762,0.173021547,9.7
0.14109,0.902228,0.056450967,5.7
0.15988,0.523595,0.030127707,5.3
0.16904,0.017068,0.013455344,5
0.13123,2.6312,0.076040008,3.7
0.11031,2.09504,0.051519325,2.9
0.06507,1.77645,0.057723906,2.7
0.04471,1.36976,0.073790031,3.2
0.03842,1.33382,0.08826861,4.5
0.06377,1.67178,0.064981134,3.9
0.1118,1.56909,0.034718257,3.4
0.15446,1.25083,0.024911915,3
0.20715,1.12194,0.020400198,2.5
0.21416,0.997326,0.025639271,3
0.26267,0.708244,0.013569187,2.3
0.22566,0.494407,0.016292984,2.8
0.18801,1.62106,0.031109351,4.2
0.11754,1.34061,0.03224235,3.1
0.07159,1.2281,0.050767962,3.4
0.03468,1.21018,0.121132801,5
0.04844,1.30066,0.086314034,4.2
0.07525,1.19509,0.052603199,3.2
0.12911,1.19179,0.03428617,3.5
0.14725,1.44204,0.02849621,3.5
0.16998,1.08558,0.020480282,2.8
0.2241,1.22256,0.027456544,3.3
0.07927,0.107093,0.036709041,5.8
0.04054,0.115679,0.071451173,5.4
0.05131,0.271014,0.041900368,3.8
0.0702,0.52095,0.038880801,4.9
0.0989,0.55198,0.027565845,3.9
0.17518,0.343188,0.012807006,2.8
0.20163,0.208161,0.017998633,2.5
0.18902,0.258082,0.021540695,2.9
0.10171,1.98072,0.104538202,13.448
0.14704,1.82631,0.062382231,7.532
0.21356,0.700409,0.028552693,5.461
0.24919,1.79844,0.049290414,6.841
0.256,1.98114,0.043333084,5.626
0.14256,3.84874,0.141631666,10.694
0.10799,4.49393,0.164801649,10.781
0.15364,3.6236,0.055570565,4.409
0.10671,1.39213,0.021517322,3.924
0.08722,0.583569,0.028147898,5.839
0.10662,0.34758,0.01060844,4.275
0.1555,0.185693,0.004663238,3.643
0.20982,0.0348049,0.003537891,3.363
0.24029,0.0143639,0.010710213,4.856
0.24146,0.379261,0.016094746,4.328
0.30235,0.123274,0.007987952,3.432
0.30905,0.677191,0.024945464,5.2
0.27793,0.275515,0.011633799,4.678
0.18037,1.67062,0.054144902,7.627
0.16945,0.780743,0.035470211,6.43
0.13218,0.402198,0.012058043,4.437
0.10036,0.237776,0.005092904,4.027
0.10025,0.182469,0.003242347,3.888
0.1657,0.314893,0.001858807,3.56
0.23227,0.289065,0.002440313,3.288
0.29276,0.23316,0.004436477,3.483
0.30832,0.417026,0.013845132,4.709
0.30236,0.598792,0.022953284,5.833
0.38316,0.496627,0.011129966,4.029
0.31659,0.224247,0.00615086,3.299
0.30665,0.153053,0.004849882,3.671
0.22904,0.0699209,0.007171869,4.522
0.13676,0.319592,0.028691646,7.798
0.10778,0.274328,0.01187421,4.841
0.12284,0.12205,0.003047842,4.102
0.19611,0.18984,0.001372013,3.511
0.27527,0.201823,0.001467523,3.204
0.31488,0.18438,0.00126646,3.055
0.31836,0.251851,0.000416,2.863
0.29395,0.141589,0.014792996,5.093
0.2771,0.404462,0.027706528,8.641
0.20551,1.36278,0.060398848,7.205
0.26032,2.16046,0.037295524,4.76
0.18302,1.26145,0.035542241,6.407
0.15669,0.767696,0.014565682,4.963
0.10812,0.210832,0.004243902,4.11
0.11593,0.330868,0.015743658,5.995
0.13412,0.189693,0.005472242,4.23
0.24724,0.151288,0.001785631,3.367
0.35516,0.0450824,0.001094932,3.012
0.34947,0.00578126,0.007504648,3.804
0.25592,1.05967,0.035520701,8.325
0.03235,6.66978,0.268425475,44.467
0.03978,13.0041,0.422855683,37.108
0.06434,10.6943,0.257234954,30.122
0.08642,11.6577,0.286507056,19.808
0.03429,10.2228,0.494532285,34.47
0.05376,8.78131,0.472131555,25.506
0.03066,4.92411,0.501707488,31.785
0.01825,1.75262,0.170945435,32.125
0.01945,1.65193,0.104348301,30.481
0.02773,2.55789,0.203905848,50.811
0.06168,11.1723,0.307737041,29.757
0.05661,12.0099,0.313779603,14.022
0.05559,10.7057,0.235916235,27.328
0.06909,12.3373,0.273082902,31.165
0.04253,8.6666,0.224360012,36.827
0.02838,9.18642,0.290942049,42.673
0.02006,6.76408,0.315667804,30.185
0.01171,1.04898,0.141788563,29.365
0.02214,0.523721,0.091394678,14.365
0.02114,1.19097,0.182363805,30.722
0.02846,8.47032,0.24447221,24.746
0.06077,16.1661,0.26108857,17.454
0.04655,13.1964,0.238552055,18.369
0.04157,16.2676,0.431612767,23.091
0.04762,11.9362,0.395858794,24.842
0.03119,11.1929,0.354558194,28.536
0.021,6.76386,0.195290893,29.437
0.01593,1.79227,0.136665699,32.824
0.01205,0.368747,0.039490066,32.474
0.01782,0.275855,0.057329142,35.05
0.05172,12.5522,0.197241803,27.61
0.05533,16.1379,0.262087882,19.582
0.0455,10.5324,0.335675132,16.262
0.04506,19.2023,0.481170635,25.696
0.05117,14.3967,0.341639369,28.728
0.03338,10.3458,0.280477315,29.518
0.0195,4.15964,0.219114822,31.645
0.01234,1.94661,0.116141745,34.239
0.01499,0.195067,0.06438714,30.292
0.02795,1.86849,0.165199899,35.675
0.04085,7.20975,0.307911658,28.906
0.0287,13.1401,0.307624852,30.714
0.05596,11.8134,0.270616194,31.832
0.0593,13.6553,0.293832983,23.153
0.03354,9.78614,0.261863634,33.116
0.0289,7.58515,0.291208679,33.462
0.02128,3.5679,0.244311488,33.741
0.00964,2.02262,0.073316911,36.856
0.01637,0.968118,0.029038684,31.152
0.03208,2.21817,0.175915876,35.586
0.05082,12.999,0.331469006,24.076
0.05406,16.8825,0.320387177,14.442
0.04757,11.7008,0.284624544,19.038
0.04444,13.8911,0.335318508,22.143
0.05772,12.4251,0.23825719,26.801
0.03441,8.93261,0.19490839,26.582
0.02321,3.76228,0.137779896,30.598
0.02372,2.08324,0.07573004,27.441
0.03018,1.00376,0.072392161,33.543
0.03766,6.95523,0.177563518,31.431
0.04949,13.9474,0.22734554,23.307
0.05962,11.9619,0.196932774,27.257
0.04122,12.5733,0.213868578,29.942
