Fluxes_site,LAT,LONG,IGBP, COUNTRY, CONTINENT,Climate,TIMESTAMP,year,month,VPD_F,GPP,Ga_h,Gs_mol,SWC,GPP_LN,Gs_mol_LN,SWC_LN,GPP_LOG,Gs_mol_LOG,SWC_LOG,SWC_CLASS,SWC_CL,SWC_LEVEL
AU_Whr,-36.6732,145.0294,EBF,Australia,Australia/Oceania,BSk,201407,2014,7,2.167,2.83556,0.042463017,0.028218795,32,1.042239449,-3.567767034,3.465735903,0.452638841,-1.549461535,1.505149978,82.49075216,VERY WET,
AU_Whr,-36.6732,145.0294,EBF,Australia,Australia/Oceania,BSk,201408,2014,8,3.963,3.57516,0.039372254,0.013989973,18.4,1.27400993,-4.26941442,2.912350665,0.553295483,-1.854183124,1.264817823,4.932182491,NORMAL,
AU_Whr,-36.6732,145.0294,EBF,Australia,Australia/Oceania,BSk,201409,2014,9,5.289,4.37421,0.048202284,0.01666386,20.3,1.475725932,-4.094512976,3.010620886,0.640899629,-1.778224392,1.307496038,15.7675709,LITTER WET,
AU_Whr,-36.6732,145.0294,EBF,Australia,Australia/Oceania,BSk,201410,2014,10,9.187,5.74338,0.05369608,0.004350124,17.5,1.748047887,-5.437550929,2.862200881,0.759167552,-2.361498363,1.243038049,-0.200369914,NORMAL,
AU_Whr,-36.6732,145.0294,EBF,Australia,Australia/Oceania,BSk,201411,2014,11,12.817,4.98433,0.060105396,0.004202955,15.5,1.606298991,-5.47196743,2.740840024,0.697606788,-2.37644526,1.190331698,-11.60604192,LIGHT DRY,
AU_Whr,-36.6732,145.0294,EBF,Australia,Australia/Oceania,BSk,201412,2014,12,14.146,4.9106,0.062117483,0.003753173,14.9,1.591396134,-5.585153663,2.701361213,0.691134559,-2.425601417,1.173186268,-15.02774353,LIGHT DRY,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200509,2005,9,1.902,7.31077,0.061189878,0.054180884,38.3,1.989348603,-2.915427126,3.645449896,0.863963121,-1.266153913,1.583198774,26.19439868,WET,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200510,2005,10,3.45,7.46818,0.070427298,0.044277168,37.9,2.010651328,-3.11728613,3.634951112,0.873214777,-1.353820165,1.57863921,24.87644152,LITTER WET,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200511,2005,11,4.265,9.0461,0.080481097,0.044135835,36.7,2.202333726,-3.120483241,3.602776755,0.956461384,-1.355208653,1.564666064,20.92257002,LITTER WET,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200603,2006,3,7.332,6.24499,0.063484013,0.020510015,27.8,1.831779542,-3.886841976,3.325036021,0.795531747,-1.688034022,1.444044796,-8.401976936,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200604,2006,4,3.431,4.31904,0.066075496,0.022235569,28.8,1.463033155,-3.806062065,3.360375387,0.635387226,-1.652951753,1.459392488,-5.10708402,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200605,2006,5,1.15,3.97107,0.060652561,0.062052006,32.8,1.37903558,-2.779782439,3.490428515,0.598907543,-1.207244174,1.515873844,8.072487644,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200606,2006,6,1.304,3.61917,0.043680819,0.043031193,33.1,1.286244718,-3.145830008,3.499533282,0.558608983,-1.366216613,1.519827994,9.060955519,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200608,2006,8,2.005,5.53146,0.053854839,0.039637201,34.1,1.710451795,-3.227987183,3.529297384,0.742839776,-1.401897021,1.532754379,12.35584843,LITTER WET,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200609,2006,9,4.111,6.75473,0.06222637,0.029014418,33.8,1.910243,-3.5399624,3.520460802,0.829607994,-1.537386137,1.5289167,11.36738056,LITTER WET,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200610,2006,10,6.378,7.96833,0.067852075,0.021216195,30.4,2.075474935,-3.852990474,3.414442608,0.901367312,-1.673332502,1.482873584,0.164744646,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200611,2006,11,7.042,7.33825,0.072290913,0.01969944,29.2,1.993100395,-3.92716507,3.374168709,0.865592503,-1.705546119,1.465382851,-3.789126853,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200701,2007,1,8.618,8.3001,0.082206796,0.021018035,24.4,2.116267563,-3.8623744,3.194583132,0.919083325,-1.677407889,1.387389826,-19.60461285,LIGHT DRY,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200702,2007,2,9.286,6.36931,0.05968814,0.017354821,23.4,1.851491143,-4.053884944,3.152736022,0.804092387,-1.760579861,1.369215857,-22.89950577,LIGHT DRY,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200703,2007,3,5.976,7.72722,0.087463841,0.018899009,23.5,2.04474916,-3.968645792,3.157000421,0.888023277,-1.723560968,1.371067862,-22.57001647,LIGHT DRY,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200704,2007,4,5.161,5.48042,0.055544557,0.018568169,24.4,1.70118174,-3.986306508,3.194583132,0.738813843,-1.73123092,1.387389826,-19.60461285,LIGHT DRY,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200705,2007,5,2.205,4.1381,0.082880441,0.046937608,26.1,1.420236745,-3.058936049,3.261935314,0.616800981,-1.328479046,1.416640507,-14.00329489,LIGHT DRY,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200708,2007,8,2.572,5.06116,0.078093647,0.036556683,32.6,1.621595706,-3.308891264,3.484312288,0.704250067,-1.437033217,1.5132176,7.413509061,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200709,2007,9,3.213,6.25444,0.08121084,0.042037471,31.3,1.833291612,-3.169193892,3.443618098,0.796188431,-1.376363419,1.495544338,3.13014827,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200710,2007,10,5.307,6.91282,0.080431682,0.022165108,30.1,1.933377659,-3.809235938,3.404525172,0.839655249,-1.654330148,1.478566496,-0.823723229,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200802,2008,2,4.12,6.01132,0.089402302,0.035394141,28.3,1.793644358,-3.341208981,3.342861805,0.778969847,-1.451068623,1.451786436,-6.754530478,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200803,2008,3,8.563,4.98725,0.067125487,0.017606146,26,1.606884656,-4.039507233,3.258096538,0.697861139,-1.754335701,1.414973348,-14.33278418,LIGHT DRY,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200804,2008,4,3.082,4.77261,0.061506172,0.033824868,25.6,1.562893325,-3.386559007,3.242592351,0.678755947,-1.47076389,1.408239965,-15.65074135,LIGHT DRY,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200805,2008,5,1.249,4.77785,0.063993496,0.048610913,27.5,1.563990655,-3.023907226,3.314186005,0.679232511,-1.313266222,1.439332694,-9.390444811,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200806,2008,6,1.003,5.50993,0.080796278,0.066783379,30.9,1.706551919,-2.706301047,3.430756184,0.741146081,-1.175331611,1.489958479,1.812191104,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200807,2008,7,0.9,5.17887,0.092054641,0.065240295,33.4,1.644586886,-2.729677979,3.5085559,0.714235009,-1.185484084,1.523746467,10.04942339,LITTER WET,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200808,2008,8,0.766,5.44253,0.08007782,0.08762732,34,1.694244026,-2.434662458,3.526360525,0.735800832,-1.057360471,1.531478917,12.02635914,LITTER WET,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200809,2008,9,3.334,6.0773,0.081140906,0.035941667,32.3,1.804560518,-3.325858016,3.47506723,0.783710675,-1.444401784,1.509202522,6.425041186,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200810,2008,10,5.298,7.52571,0.083479997,0.022868017,30.6,2.018325158,-3.778015982,3.421000009,0.876547479,-1.640771494,1.485721426,0.823723229,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200811,2008,11,3.846,7.36047,0.077147695,0.040016716,30.4,1.996123789,-3.218458012,3.414442608,0.866905547,-1.397758555,1.482873584,0.164744646,NORMAL,
AU_Wac,-37.4259,145.1878,EBF,Australia,Australia/Oceania,Cfb,200812,2008,12,4.078,6.93408,0.082826712,0.042197337,32.8,1.936448385,-3.165398164,3.490428515,0.840988848,-1.374714956,1.515873844,8.072487644,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200107,2001,7,1.024,6.59048,0.060509636,0.07902553,26.7,1.885626183,-2.537984314,3.284663565,0.818917046,-1.102232583,1.426511261,7.166210361,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200108,2001,8,1.219,5.58237,0.068560909,0.060274066,26.3,1.719613417,-2.808853351,3.269568939,0.746818618,-1.219869511,1.419955748,5.560724064,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200110,2001,10,1.979,8.15403,0.071056858,0.074591582,27.9,2.098512284,-2.59572762,3.328626689,0.911372305,-1.127310182,1.445604203,11.98266925,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200111,2001,11,3.38,11.8971,0.065045347,0.052239129,25.8,2.476294673,-2.951923467,3.250374492,1.075441112,-1.282004073,1.411619706,3.553866192,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200112,2001,12,2.228,12.1279,0.060877329,0.082777173,25.1,2.495508583,-2.491602944,3.222867846,1.083785607,-1.08208941,1.399673721,0.744265171,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200201,2002,1,4.996,12.827,0.057034147,0.038526134,21.7,2.551552324,-3.256418463,3.077312261,1.108125095,-1.414244569,1.336459734,-12.90236836,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200202,2002,2,3.624,16.2846,0.05088693,0.039022564,22.3,2.790219876,-3.243615236,3.104586678,1.211777095,-1.408684198,1.348304863,-10.49413891,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200203,2002,3,6.558,12.0665,0.042642732,0.024180053,17.9,2.490433018,-3.722227242,2.884800713,1.081581317,-1.616542752,1.252853031,-28.15448818,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200204,2002,4,3.99,9.51153,0.038149626,0.02685883,18.2,2.252504747,-3.617160648,2.901421594,0.978250382,-1.57091291,1.260071388,-26.95037346,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200205,2002,5,2.642,5.43234,0.050429309,0.032384006,19.8,1.69236998,-3.43009062,2.985681938,0.734986944,-1.489669429,1.29666519,-20.52842827,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200206,2002,6,1.888,4.63737,0.06707564,0.043526113,23.6,1.534147395,-3.134394222,3.161246712,0.666271748,-1.361250115,1.372912003,-5.276308445,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200207,2002,7,1.889,5.04447,0.051517222,0.03030255,24.3,1.618292594,-3.496523412,3.19047635,0.702815544,-1.518520823,1.385606274,-2.466707424,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200208,2002,8,2.241,4.59656,0.051597455,0.026795444,23.7,1.525308198,-3.619523406,3.165475048,0.662432933,-1.571939042,1.374748346,-4.87493687,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200209,2002,9,3.098,6.18421,0.069067687,0.035361079,23.5,1.821999269,-3.342143527,3.157000421,0.791284229,-1.451474491,1.371067862,-5.677680019,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200210,2002,10,4.674,8.12798,0.062521631,0.024621267,20.7,2.09531243,-3.704144697,3.0301337,0.909982626,-1.608689602,1.315970345,-16.9160841,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200211,2002,11,8.13,3.71323,0.061397833,0.014621343,14.8,1.311902118,-4.225272968,2.694627181,0.569751851,-1.835012735,1.170261715,-40.59700699,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200212,2002,12,9.158,17.0795,0.05904951,0.016438475,15.3,2.837878914,-4.108130655,2.727852828,1.232475153,-1.784138474,1.184691431,-38.59014912,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200301,2003,1,12.061,9.06936,0.050305945,0.016009074,12.1,2.204901699,-4.134599592,2.493205453,0.957576641,-1.795633788,1.08278537,-51.4340395,SERVE DRY,1
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200302,2003,2,8.329,8.93332,0.04916732,0.019415022,13.3,2.189788106,-3.941708183,2.587764035,0.951012891,-1.711862113,1.123851641,-46.61758061,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200303,2003,3,4.948,7.46904,0.048700552,0.019952435,15.2,2.010766477,-3.914404088,2.721295428,0.873264785,-1.700004095,1.181843588,-38.99152069,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200304,2003,4,2.9,3.88013,0.04961985,0.022140439,16.1,1.355868658,-3.810349524,2.778819272,0.588846276,-1.654813772,1.206825876,-35.37917652,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200305,2003,5,2.276,6.80473,0.045389673,0.027609683,18.9,1.917617959,-3.589588734,2.939161922,0.832810898,-1.55893858,1.276461804,-24.14077244,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200306,2003,6,0.884,7.71615,0.058816908,0.069107516,26.7,2.043315535,-2.672091784,3.284663565,0.887400662,-1.160474717,1.426511261,7.166210361,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200307,2003,7,1.013,5.64894,0.055116066,0.060757179,26.3,1.731467917,-2.800870031,3.269568939,0.751966962,-1.216402399,1.419955748,5.560724064,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200308,2003,8,1.125,6.84836,0.064756065,0.049460372,27.8,1.924009208,-3.006583496,3.325036021,0.835586582,-1.305742622,1.444044796,11.58129768,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200309,2003,9,2.053,9.76923,0.069950065,0.047352603,27.3,2.27923765,-3.050133487,3.306886702,0.989860334,-1.324656143,1.436162647,9.574439808,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200310,2003,10,2.333,12.7752,0.059942403,0.035722847,26.5,2.547505792,-3.331964823,3.277144733,1.106367708,-1.447053936,1.423245874,6.363467212,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200311,2003,11,7.122,7.44243,0.057290304,0.017824522,23.4,2.007197408,-4.027180129,3.152736022,0.871714759,-1.748982108,1.369215857,-6.079051594,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200312,2003,12,8.276,8.79998,0.053886211,0.020098699,21.6,2.174749449,-3.907100192,3.072693315,0.944481685,-1.696832054,1.334453751,-13.30373993,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200401,2004,1,9.02,10.4391,0.056986777,0.024517553,20,2.345558372,-3.708365969,2.995732274,1.018663058,-1.610522877,1.301029996,-19.72568512,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200402,2004,2,12.026,11.2805,0.052915237,0.016154795,14.4,2.423075571,-4.125538369,2.667228207,1.05232835,-1.791698549,1.158362492,-42.20249329,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200403,2004,3,8.921,10.7375,0.041616062,0.014771504,10.8,2.373742287,-4.21505536,2.379546134,1.030903177,-1.830575284,1.033423755,-56.65186997,SERVE DRY,1
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200409,2004,9,1.759,5.06131,0.061079474,0.045337823,26.5,1.621625343,-3.09361365,3.277144733,0.704262938,-1.343539337,1.423245874,6.363467212,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200410,2004,10,3.904,7.69313,0.059621585,0.028825443,24,2.040327723,-3.546496844,3.17805383,0.886103071,-1.54022401,1.380211242,-3.670822147,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200411,2004,11,5.851,8.3774,0.060968964,0.024663347,26,2.125537604,-3.702437065,3.258096538,0.923109252,-1.607947987,1.414973348,4.356609341,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200412,2004,12,6.308,10.3598,0.059961699,0.029212773,24.3,2.337932932,-3.533149234,3.19047635,1.015351371,-1.534427216,1.385606274,-2.466707424,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200501,2005,1,8.866,9.77307,0.056633954,0.021747573,17.3,2.279630644,-3.828253114,2.850706502,0.990031009,-1.662589203,1.238046103,-30.56271763,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200502,2005,2,6.603,10.3991,0.050380799,0.025713758,22,2.341719264,-3.6607291,3.091042453,1.016995754,-1.589834448,1.342422681,-11.69825363,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200503,2005,3,5.955,12.6395,0.048899556,0.025226274,19.4,2.536826831,-3.679869209,2.965273066,1.101729894,-1.598146891,1.28780173,-22.13391457,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200504,2005,4,5.313,12.414,0.033304386,0.020537759,20.6,2.518824868,-3.885490185,3.025291076,1.093911741,-1.687446947,1.31386722,-17.31745568,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200505,2005,5,3.048,8.26083,0.045362699,0.024194263,17.9,2.111525067,-3.72163974,2.884800713,0.917023685,-1.616287603,1.252853031,-28.15448818,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200506,2005,6,1.786,2.79946,0.055517799,0.037018767,25.6,1.029426541,-3.296330279,3.242592351,0.447074266,-1.431578051,1.408239965,2.751123043,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200507,2005,7,1.217,4.14636,0.064188231,0.070583471,29.3,1.422230841,-2.650959284,3.377587516,0.617667006,-1.151296989,1.46686762,17.6018713,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200508,2005,8,2.451,7.57469,0.060837408,0.031470338,28.8,2.024812426,-3.458709828,3.360375387,0.879364864,-1.502098593,1.459392488,15.59501342,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200509,2005,9,1.153,7.23004,0.060268062,0.090521846,29,1.978244569,-2.402164065,3.36729583,0.8591407,-1.043246598,1.462397998,16.39775657,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200510,2005,10,3.166,8.15246,0.055841116,0.045866159,28.4,2.098319722,-3.082027711,3.346389145,0.911288677,-1.338507628,1.45331834,13.98952713,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200511,2005,11,4.002,11.1942,0.061365746,0.042725577,25.2,2.415395787,-3.152957545,3.226843995,1.048993062,-1.369312064,1.401400541,1.145636745,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200512,2005,12,10.012,10.7288,0.067309117,0.015957351,21.3,2.372931714,-4.137835678,3.058707073,1.03055115,-1.797039202,1.328379603,-14.50785466,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200601,2006,1,10.253,11.5167,0.04819234,0.016199906,16.3,2.443798156,-4.122749839,2.791165108,1.061328054,-1.790487505,1.212187604,-34.57643337,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200602,2006,2,9.693,12.8703,0.045784049,0.02319006,13.5,2.554922331,-3.76403154,2.602689685,1.10958867,-1.634698128,1.130333768,-45.81483746,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200603,2006,3,8.39,10.0881,0.041720956,0.021502391,14.9,2.311356511,-3.839591141,2.701361213,1.003809379,-1.667513245,1.173186268,-40.19563542,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200604,2006,4,3.052,8.11993,0.056582994,0.037145921,21.7,2.094321533,-3.292901312,3.077312261,0.909552285,-1.430088869,1.336459734,-12.90236836,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200605,2006,5,1.319,5.75005,0.047606681,0.053784755,26.4,1.74920855,-2.922765216,3.27336401,0.759671621,-1.269340805,1.421603927,5.962095638,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200606,2006,6,1.553,5.80417,0.041969475,0.032371721,26.4,1.758576625,-3.430470046,3.27336401,0.763740124,-1.489834211,1.421603927,5.962095638,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200607,2006,7,0.853,4.31065,0.054092065,0.081979294,28.9,1.461088705,-2.501288576,3.363841595,0.634542762,-1.086295826,1.460897843,15.996385,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200608,2006,8,2.349,7.40289,0.043141457,0.030662685,28,2.001870465,-3.484708836,3.33220451,0.869401296,-1.513389819,1.447158031,12.38404083,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200609,2006,9,4.151,8.42351,0.060258874,0.026305353,26.3,2.131026606,-3.637982824,3.269568939,0.925493096,-1.579955866,1.419955748,5.560724064,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200610,2006,10,7.722,10.2983,0.053058611,0.019430854,18.9,2.331978833,-3.940893064,2.939161922,1.012765539,-1.711508111,1.276461804,-24.14077244,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200611,2006,11,10.586,10.3171,0.056708619,0.016765135,19.3,2.333802713,-4.088453847,2.960105096,1.01355764,-1.775592945,1.285557309,-22.53528614,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200612,2006,12,10.352,12.0771,0.055670771,0.01843984,11.8,2.491311097,-3.993241738,2.468099531,1.081962662,-1.734242852,1.071882007,-52.63815422,SERVE DRY,1
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200701,2007,1,11.535,11.9762,0.056397715,0.018098357,13.1,2.482921347,-4.011934118,2.57261223,1.07831904,-1.742360849,1.117271296,-47.42032376,DRY,2
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200702,2007,2,9.15,13.4762,0.04942897,0.017693625,11.6,2.600925167,-4.034550874,2.451005098,1.129567448,-1.752183181,1.064457989,-53.44089737,SERVE DRY,1
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200703,2007,3,6.906,10.1826,0.049579349,0.025333205,22.2,2.320680381,-3.675639293,3.100092289,1.007858684,-1.596309862,1.346352974,-10.89551049,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200704,2007,4,5.494,9.29255,0.038242669,0.017921946,19.7,2.229213004,-4.021729284,2.980618636,0.968134907,-1.746614836,1.294466226,-20.92979985,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200705,2007,5,2.678,8.00658,0.053678761,0.030829231,26.4,2.080263704,-3.479291981,3.27336401,0.903447047,-1.511037308,1.421603927,5.962095638,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200706,2007,6,1.562,3.41572,0.06056996,0.039050042,27.1,1.228388305,-3.242911327,3.299533728,0.533482263,-1.408378495,1.432969291,8.771696659,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200707,2007,7,0.99,4.69356,0.063283144,0.074283014,28.7,1.546191356,-2.599872967,3.356897123,0.671502374,-1.129110483,1.457881897,15.19364185,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200708,2007,8,2.382,6.57818,0.060932944,0.037776283,29.1,1.883758111,-3.276073807,3.370738174,0.818105753,-1.422780777,1.463892989,16.79912815,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200709,2007,9,3.33,7.8823,0.060535342,0.032050486,27.8,2.064619739,-3.440442932,3.325036021,0.89665296,-1.494165381,1.444044796,11.58129768,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200710,2007,10,6.368,9.57083,0.059192516,0.021820403,23.1,2.258719931,-3.824909829,3.139832618,0.980949602,-1.661137233,1.36361198,-7.283166317,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200711,2007,11,6.325,9.1524,0.050921061,0.026781266,26.6,2.21401614,-3.620052666,3.280911216,0.961534992,-1.572168897,1.424881637,6.764838787,NORMAL,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200712,2007,12,6.201,13.4524,0.050849659,0.031095517,27.7,2.599157529,-3.470691618,3.321432413,1.128799772,-1.507302218,1.442479769,11.17992611,LITTER WET,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200801,2008,1,9.645,11.6294,0.049218145,0.022367946,20.3,2.453536374,-3.800126327,3.010620886,1.065557309,-1.650373894,1.307496038,-18.5215704,LIGHT DRY,
AU_Tum,-35.6566,148.1517,EBF,Australia,Australia/Oceania,Cfb,200802,2008,2,5.122,13.2249,0.045545292,0.034178474,22.6,2.582101416,-3.376159248,3.117949906,1.121392397,-1.466247332,1.354108439,-9.290024189,NORMAL,
